# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1424       1.124158023232e-10       1.395844609169e-12      -4.060409216579e-12       0.000000000000e+00       1.311583869076e-15       5.156266630858e-16      -1.583862669297e-17 
 1425       1.122537957577e-10       1.387344066686e-12      -3.953640744986e-12       0.000000000000e+00       1.307840257390e-15       5.139782744293e-16      -1.506894864969e-17 
 1426       1.120842166875e-10       1.379331289973e-12      -3.846845859230e-12       0.000000000000e+00       1.304109476557e-15       5.122918232811e-16      -1.430216964763e-17 
 1427       1.119070813990e-10       1.371807936534e-12      -3.740067653865e-12       0.000000000000e+00       1.300391470651e-15       5.105650187955e-16      -1.353837003312e-17 
 1428       1.117224063954e-10       1.364775664209e-12      -3.633349461854e-12       0.000000000000e+00       1.296686183049e-15       5.087955578875e-16      -1.277763052567e-17 
 1429       1.115302083972e-10       1.358236131179e-12      -3.526734854985e-12       0.000000000000e+00       1.292993556418e-15       5.069811252122e-16      -1.202003221861e-17 
 1430       1.113305043421e-10       1.352190995952e-12      -3.420267644284e-12       0.000000000000e+00       1.289313532725e-15       5.051193931435e-16      -1.126565657969e-17 
 1431       1.111233113861e-10       1.346641917366e-12      -3.313991880431e-12       0.000000000000e+00       1.285646053225e-15       5.032080217529e-16      -1.051458545164e-17 
 1432       1.109086469033e-10       1.341590554580e-12      -3.207951854174e-12       0.000000000000e+00       1.281991058469e-15       5.012446587883e-16      -9.766901052809e-18 
 1433       1.106865284870e-10       1.337038567071e-12      -3.102192096741e-12       0.000000000000e+00       1.278348488293e-15       4.992269396533e-16      -9.022685977768e-18 
 1434       1.104569739497e-10       1.332987614629e-12      -2.996757380257e-12       0.000000000000e+00       1.274718281826e-15       4.971524873858e-16      -8.282023197882e-18 
 1435       1.102200013237e-10       1.329439357350e-12      -2.891692718161e-12       0.000000000000e+00       1.271100377482e-15       4.950189126368e-16      -7.544996061931e-18 
 1436       1.099756288615e-10       1.326395455635e-12      -2.787043365612e-12       0.000000000000e+00       1.267494712958e-15       4.928238136498e-16      -6.811688296707e-18 
 1437       1.097238750364e-10       1.323857570183e-12      -2.682854819914e-12       0.000000000000e+00       1.263901225239e-15       4.905647762390e-16      -6.082184007610e-18 
 1438       1.094647585426e-10       1.321827361987e-12      -2.579172820921e-12       0.000000000000e+00       1.260319850590e-15       4.882393737690e-16      -5.356567679256e-18 
 1439       1.091982982963e-10       1.320306492328e-12      -2.476043351459e-12       0.000000000000e+00       1.256750524556e-15       4.858451671328e-16      -4.634924176071e-18 
 1440       1.089245134352e-10       1.319296622773e-12      -2.373512637736e-12       0.000000000000e+00       1.253193181964e-15       4.833797047316e-16      -3.917338742896e-18 
 1441       1.086434373464e-10       1.318798251542e-12      -2.271623528091e-12       0.000000000000e+00       1.249647762519e-15       4.808413919789e-16      -3.203887552066e-18 
 1442       1.083551599006e-10       1.318807209713e-12      -2.170404588207e-12       0.000000000000e+00       1.246114227682e-15       4.782321095124e-16      -2.494609238495e-18 
 1443       1.080597856473e-10       1.319318129444e-12      -2.069880896050e-12       0.000000000000e+00       1.242592543962e-15       4.755546215127e-16      -1.789533076892e-18 
 1444       1.077574198281e-10       1.320325604308e-12      -1.970077653694e-12       0.000000000000e+00       1.239082677327e-15       4.728117086187e-16      -1.088688409118e-18 
 1445       1.074481683778e-10       1.321824189214e-12      -1.871020187530e-12       0.000000000000e+00       1.235584593207e-15       4.700061679557e-16      -3.921046442427e-19 
 1446       1.071321379262e-10       1.323808400340e-12      -1.772733948468e-12       0.000000000000e+00       1.232098256489e-15       4.671408131655e-16       3.001887414028e-19 
 1447       1.068094357989e-10       1.326272715058e-12      -1.675244512143e-12       0.000000000000e+00       1.228623631515e-15       4.642184744346e-16       9.881622041693e-19 
 1448       1.064801700189e-10       1.329211571863e-12      -1.578577579121e-12       0.000000000000e+00       1.225160682086e-15       4.612419985241e-16       1.671786133036e-18 
 1449       1.061444493074e-10       1.332619370300e-12      -1.482758975106e-12       0.000000000000e+00       1.221709371453e-15       4.582142487982e-16       2.351030849555e-18 
 1450       1.058023830856e-10       1.336490470895e-12      -1.387814651141e-12       0.000000000000e+00       1.218269662325e-15       4.551381052537e-16       3.025866607799e-18 
 1451       1.054540814755e-10       1.340819195081e-12      -1.293770683817e-12       0.000000000000e+00       1.214841516859e-15       4.520164645490e-16       3.696263594301e-18 
 1452       1.050996553017e-10       1.345599825125e-12      -1.200653275477e-12       0.000000000000e+00       1.211424896666e-15       4.488522400333e-16       4.362191928007e-18 
 1453       1.047392160918e-10       1.350826604060e-12      -1.108488754420e-12       0.000000000000e+00       1.208019762805e-15       4.456483617754e-16       5.023621660215e-18 
 1454       1.043728760786e-10       1.356493735607e-12      -1.017303575109e-12       0.000000000000e+00       1.204626075783e-15       4.424077765933e-16       5.680522774525e-18 
 1455       1.040007482009e-10       1.362595384109e-12      -9.271243183735e-13       0.000000000000e+00       1.201243795557e-15       4.391334480829e-16       6.332865186779e-18 
 1456       1.036229461045e-10       1.369125674456e-12      -8.379776916180e-13       0.000000000000e+00       1.197872881526e-15       4.358283566475e-16       6.980618745012e-18 
 1457       1.032395841442e-10       1.376078692014e-12      -7.498905290237e-13       0.000000000000e+00       1.194513292538e-15       4.324954995264e-16       7.623753229394e-18 
 1458       1.028507773841e-10       1.383448482551e-12      -6.628897917563e-13       0.000000000000e+00       1.191164986883e-15       4.291378908247e-16       8.262238352176e-18 
 1459       1.024566415999e-10       1.391229052170e-12      -5.770025681701e-13       0.000000000000e+00       1.187827922292e-15       4.257585615416e-16       8.896043757635e-18 
 1460       1.020572932793e-10       1.399414367232e-12      -4.922560740139e-13       0.000000000000e+00       1.184502055939e-15       4.223605596004e-16       9.525139022020e-18 
 1461       1.016528496236e-10       1.407998354285e-12      -4.086776526359e-13       0.000000000000e+00       1.181187344440e-15       4.189469498769e-16       1.014949365350e-17 
 1462       1.012434285492e-10       1.416974899995e-12      -3.262947751894e-13       0.000000000000e+00       1.177883743846e-15       4.155208142288e-16       1.076907709209e-17 
 1463       1.008291486884e-10       1.426337851072e-12      -2.451350408375e-13       0.000000000000e+00       1.174591209649e-15       4.120852515250e-16       1.138385870964e-17 
 1464       1.004101293909e-10       1.436081014196e-12      -1.652261769590e-13       0.000000000000e+00       1.171309696777e-15       4.086433776745e-16       1.199380780973e-17 
 1465       9.998649072502e-11       1.446198155950e-12      -8.659603935332e-14       0.000000000000e+00       1.168039159591e-15       4.051983256552e-16       1.259889362764e-17 
 1466       9.955835347911e-11       1.456683002744e-12      -9.272612445798e-15       0.000000000000e+00       1.164779551890e-15       4.017532455439e-16       1.319908533031e-17 
 1467       9.912583916254e-11       1.467529240745e-12       6.671599050686e-14       0.000000000000e+00       1.161530826904e-15       3.983113045444e-16       1.379435201626e-17 
 1468       9.868907000712e-11       1.478730515803e-12       1.413415272114e-13       0.000000000000e+00       1.158292937294e-15       3.948756870175e-16       1.438466271553e-17 
 1469       9.824816896834e-11       1.490280433382e-12       2.145756261327e-13       0.000000000000e+00       1.155065835153e-15       3.914495945095e-16       1.496998638965e-17 
 1470       9.780325972662e-11       1.502172558487e-12       2.863897862885e-13       0.000000000000e+00       1.151849472005e-15       3.880362457815e-16       1.555029193159e-17 
 1471       9.735446668856e-11       1.514400415592e-12       3.567553770441e-13       0.000000000000e+00       1.148643798798e-15       3.846388768387e-16       1.612554816565e-17 
 1472       9.690191498822e-11       1.526957488564e-12       4.256436379072e-13       0.000000000000e+00       1.145448765912e-15       3.812607409592e-16       1.669572384750e-17 
 1473       9.644573048835e-11       1.539837220600e-12       4.930256783222e-13       0.000000000000e+00       1.142264323150e-15       3.779051087236e-16       1.726078766401e-17 
 1474       9.598603978169e-11       1.553033014148e-12       5.588724774654e-13       0.000000000000e+00       1.139090419740e-15       3.745752680434e-16       1.782070823331e-17 
 1475       9.552297019220e-11       1.566538230835e-12       6.231548840396e-13       0.000000000000e+00       1.135927004334e-15       3.712745241909e-16       1.837545410464e-17 
 1476       9.505664977630e-11       1.580346191399e-12       6.858436160685e-13       0.000000000000e+00       1.132774025006e-15       3.680061998276e-16       1.892499375836e-17 
 1477       9.458720732419e-11       1.594450175616e-12       7.469092606918e-13       0.000000000000e+00       1.129631429253e-15       3.647736350340e-16       1.946929560586e-17 
 1478       9.411477236105e-11       1.608843422225e-12       8.063222739598e-13       0.000000000000e+00       1.126499163989e-15       3.615801873381e-16       2.000832798953e-17 
 1479       9.363947514835e-11       1.623519128861e-12       8.640529806278e-13       0.000000000000e+00       1.123377175549e-15       3.584292317450e-16       2.054205918267e-17 
 1480       9.316144552926e-11       1.638470195015e-12       9.200765498466e-13       0.000000000000e+00       1.120265414202e-15       3.553234161275e-16       2.107046077295e-17 
 1481       9.268080945011e-11       1.653688448306e-12       9.743879764357e-13       0.000000000000e+00       1.117163847749e-15       3.522624192917e-16       2.159351784933e-17 
 1482       9.219769240711e-11       1.669165410420e-12       1.026987247254e-12       0.000000000000e+00       1.114072448058e-15       3.492451708132e-16       2.211121891570e-17 
 1483       9.171222060016e-11       1.684892553297e-12       1.077874378806e-12       0.000000000000e+00       1.110991186558e-15       3.462705936538e-16       2.262355251664e-17 
 1484       9.122452093412e-11       1.700861299041e-12       1.127049417309e-12       0.000000000000e+00       1.107920034238e-15       3.433376041494e-16       2.313050723757e-17 
 1485       9.073472101994e-11       1.717063019838e-12       1.174512438762e-12       0.000000000000e+00       1.104858961646e-15       3.404451119985e-16       2.363207170489e-17 
 1486       9.024294917592e-11       1.733489037867e-12       1.220263549009e-12       0.000000000000e+00       1.101807938888e-15       3.375920202505e-16       2.412823458609e-17 
 1487       8.974933442883e-11       1.750130625215e-12       1.264302883811e-12       0.000000000000e+00       1.098766935627e-15       3.347772252940e-16       2.461898458988e-17 
 1488       8.925400651517e-11       1.766979003792e-12       1.306630608907e-12       0.000000000000e+00       1.095735921082e-15       3.319996168455e-16       2.510431046635e-17 
 1489       8.875709588236e-11       1.784025345243e-12       1.347246920088e-12       0.000000000000e+00       1.092714864027e-15       3.292580779370e-16       2.558420100706e-17 
 1490       8.825873368990e-11       1.801260770862e-12       1.386152043259e-12       0.000000000000e+00       1.089703732793e-15       3.265514849053e-16       2.605864504521e-17 
 1491       8.775905181058e-11       1.818676351510e-12       1.423346234508e-12       0.000000000000e+00       1.086702495259e-15       3.238787073797e-16       2.652763145573e-17 
 1492       8.725818283169e-11       1.836263107524e-12       1.458829780175e-12       0.000000000000e+00       1.083711118863e-15       3.212386082703e-16       2.699114915544e-17 
 1493       8.675626005622e-11       1.854012008633e-12       1.492602996915e-12       0.000000000000e+00       1.080729570589e-15       3.186300437570e-16       2.744918710318e-17 
 1494       8.625341750402e-11       1.871913973873e-12       1.524666231767e-12       0.000000000000e+00       1.077757816975e-15       3.160518632770e-16       2.790173429993e-17 
 1495       8.574978991305e-11       1.889959871499e-12       1.555019862224e-12       0.000000000000e+00       1.074795824106e-15       3.135029095140e-16       2.834877978893e-17 
 1496       8.524551274053e-11       1.908140518901e-12       1.583664296295e-12       0.000000000000e+00       1.071843557618e-15       3.109820183857e-16       2.879031265584e-17 
 1497       8.474072216414e-11       1.926446682517e-12       1.610599972576e-12       0.000000000000e+00       1.068900982694e-15       3.084880190329e-16       2.922632202884e-17 
 1498       8.423555508325e-11       1.944869077747e-12       1.635827360315e-12       0.000000000000e+00       1.065968064063e-15       3.060197338075e-16       2.965679707879e-17 
 1499       8.373014912009e-11       1.963398368865e-12       1.659346959482e-12       0.000000000000e+00       1.063044766001e-15       3.035759782606e-16       3.008172701933e-17 
 1500       8.322464262094e-11       1.982025168940e-12       1.681159300831e-12       0.000000000000e+00       1.060131052328e-15       3.011555611314e-16       3.050110110703e-17 
 1501       8.271917465735e-11       2.000740039740e-12       1.701264945973e-12       0.000000000000e+00       1.057226886408e-15       2.987572843352e-16       3.091490864154e-17 
 1502       8.221388502732e-11       2.019533491653e-12       1.719664487438e-12       0.000000000000e+00       1.054332231149e-15       2.963799429519e-16       3.132313896565e-17 
 1503       8.170891425648e-11       2.038395983600e-12       1.736358548747e-12       0.000000000000e+00       1.051447049000e-15       2.940223252142e-16       3.172578146551e-17 
 1504       8.120440359934e-11       2.057317922948e-12       1.751347784475e-12       0.000000000000e+00       1.048571301953e-15       2.916832124961e-16       3.212282557070e-17 
 1505       8.070049504043e-11       2.076289665423e-12       1.764632880320e-12       0.000000000000e+00       1.045704951537e-15       2.893613793009e-16       3.251426075437e-17 
 1506       8.019733129551e-11       2.095301515024e-12       1.776214553170e-12       0.000000000000e+00       1.042847958822e-15       2.870555932504e-16       3.290007653339e-17 
 1507       7.969505581278e-11       2.114343723942e-12       1.786093551169e-12       0.000000000000e+00       1.040000284419e-15       2.847646150721e-16       3.328026246847e-17 
 1508       7.919381277409e-11       2.133406492467e-12       1.794270653787e-12       0.000000000000e+00       1.037161888471e-15       2.824871985885e-16       3.365480816430e-17 
 1509       7.869374709608e-11       2.152479968906e-12       1.800746671885e-12       0.000000000000e+00       1.034332730662e-15       2.802220907049e-16       3.402370326964e-17 
 1510       7.819500443144e-11       2.171554249497e-12       1.805522447780e-12       0.000000000000e+00       1.031512770210e-15       2.779680313981e-16       3.438693747750e-17 
 1511       7.769773117006e-11       2.190619378319e-12       1.808598855318e-12       0.000000000000e+00       1.028701965867e-15       2.757237537045e-16       3.474450052526e-17 
 1512       7.720207444025e-11       2.209665347214e-12       1.809976799935e-12       0.000000000000e+00       1.025900275918e-15       2.734879837085e-16       3.509638219478e-17 
 1513       7.670818210994e-11       2.228682095692e-12       1.809657218729e-12       0.000000000000e+00       1.023107658183e-15       2.712594405308e-16       3.544257231255e-17 
 1514       7.621620278784e-11       2.247659510851e-12       1.807641080522e-12       0.000000000000e+00       1.020324070013e-15       2.690368363171e-16       3.578306074980e-17 
 1515       7.572628582469e-11       2.266587427289e-12       1.803929385932e-12       0.000000000000e+00       1.017549468288e-15       2.668188762261e-16       3.611783742265e-17 
 1516       7.523858131442e-11       2.285455627019e-12       1.798523167440e-12       0.000000000000e+00       1.014783809420e-15       2.646042584177e-16       3.644689229224e-17 
 1517       7.475324009533e-11       2.304253839380e-12       1.791423489450e-12       0.000000000000e+00       1.012027049349e-15       2.623916740419e-16       3.677021536485e-17 
 1518       7.427041375134e-11       2.322971740955e-12       1.782631448367e-12       0.000000000000e+00       1.009279143543e-15       2.601798072267e-16       3.708779669204e-17 
 1519       7.379024153243e-11       2.341599635640e-12       1.772151520853e-12       0.000000000000e+00       1.006540050663e-15       2.579675367931e-16       3.739962896683e-17 
 1520       7.331281097586e-11       2.360130502198e-12       1.760001643754e-12       0.000000000000e+00       1.003809743597e-15       2.557545435476e-16       3.770571533934e-17 
 1521       7.283819690815e-11       2.378557966251e-12       1.746203231377e-12       0.000000000000e+00       1.001088198529e-15       2.535407088144e-16       3.800606167670e-17 
 1522       7.236647449190e-11       2.396875621861e-12       1.730777836335e-12       0.000000000000e+00       9.983753912850e-16       2.513259132384e-16       3.830067397403e-17 
 1523       7.189771922630e-11       2.415077031481e-12       1.713747149793e-12       0.000000000000e+00       9.956712973288e-16       2.491100367842e-16       3.858955835477e-17 
 1524       7.143200694763e-11       2.433155725902e-12       1.695133001711e-12       0.000000000000e+00       9.929758917643e-16       2.468929587346e-16       3.887272107088e-17 
 1525       7.096941382981e-11       2.451105204204e-12       1.674957361077e-12       0.000000000000e+00       9.902891493331e-16       2.446745576898e-16       3.915016850316e-17 
 1526       7.051001638489e-11       2.468918933706e-12       1.653242336157e-12       0.000000000000e+00       9.876110444139e-16       2.424547115658e-16       3.942190716148e-17 
 1527       7.005389146360e-11       2.486590349912e-12       1.630010174732e-12       0.000000000000e+00       9.849415510224e-16       2.402332975939e-16       3.968794368506e-17 
 1528       6.960111625582e-11       2.504112856466e-12       1.605283264338e-12       0.000000000000e+00       9.822806428099e-16       2.380101923187e-16       3.994828484275e-17 
 1529       6.915176829112e-11       2.521479825094e-12       1.579084132511e-12       0.000000000000e+00       9.796282930628e-16       2.357852715978e-16       4.020293753325e-17 
 1530       6.870592543927e-11       2.538684595560e-12       1.551435447024e-12       0.000000000000e+00       9.769844747019e-16       2.335584105998e-16       4.045190878542e-17 
 1531       6.826366591079e-11       2.555720475611e-12       1.522360016130e-12       0.000000000000e+00       9.743491602815e-16       2.313294838039e-16       4.069520575853e-17 
 1532       6.782506825740e-11       2.572580740931e-12       1.491880788806e-12       0.000000000000e+00       9.717223219888e-16       2.290983649980e-16       4.093283574254e-17 
 1533       6.739021137260e-11       2.589258635085e-12       1.460020854988e-12       0.000000000000e+00       9.691039316431e-16       2.268649272782e-16       4.116480615832e-17 
 1534       6.695917449216e-11       2.605747369470e-12       1.426803445817e-12       0.000000000000e+00       9.664939606951e-16       2.246290430473e-16       4.139112455797e-17 
 1535       6.653203719461e-11       2.622040123266e-12       1.392251933878e-12       0.000000000000e+00       9.638923802259e-16       2.223905840136e-16       4.161179862505e-17 
 1536       6.610887940180e-11       2.638130043387e-12       1.356389833443e-12       0.000000000000e+00       9.612991609466e-16       2.201494211898e-16       4.182683617486e-17 
 1537       6.568978137941e-11       2.654010244424e-12       1.319240800711e-12       0.000000000000e+00       9.587142731974e-16       2.179054248920e-16       4.203624515471e-17 
 1538       6.527482373744e-11       2.669673808600e-12       1.280828634046e-12       0.000000000000e+00       9.561376869467e-16       2.156584647381e-16       4.224003364416e-17 
 1539       6.486408743074e-11       2.685113785718e-12       1.241177274225e-12       0.000000000000e+00       9.535693717907e-16       2.134084096473e-16       4.243820985533e-17 
 1540       6.445765375953e-11       2.700323193108e-12       1.200310804674e-12       0.000000000000e+00       9.510092969522e-16       2.111551278382e-16       4.263078213312e-17 
 1541       6.405560436992e-11       2.715295015580e-12       1.158253451710e-12       0.000000000000e+00       9.484574312803e-16       2.088984868282e-16       4.281775895550e-17 
 1542       6.365802125440e-11       2.730022205372e-12       1.115029584784e-12       0.000000000000e+00       9.459137432493e-16       2.066383534320e-16       4.299914893376e-17 
 1543       6.326498675241e-11       2.744497682097e-12       1.070663716718e-12       0.000000000000e+00       9.433782009581e-16       2.043745937607e-16       4.317496081281e-17 
 1544       6.287658355079e-11       2.758714332695e-12       1.025180503952e-12       0.000000000000e+00       9.408507721297e-16       2.021070732203e-16       4.334520347139e-17 
 1545       6.249289468434e-11       2.772665011383e-12       9.786047467815e-13       0.000000000000e+00       9.383314241099e-16       1.998356565110e-16       4.350988592239e-17 
 1546       6.211400353633e-11       2.786342539601e-12       9.309613895978e-13       0.000000000000e+00       9.358201238668e-16       1.975602076256e-16       4.366901731308e-17 
 1547       6.173999383901e-11       2.799739705966e-12       8.822755211320e-13       0.000000000000e+00       9.333168379905e-16       1.952805898483e-16       4.382260692540e-17 
 1548       6.137094967411e-11       2.812849266215e-12       8.325723746942e-13       0.000000000000e+00       9.308215326914e-16       1.929966657541e-16       4.397066417619e-17 
 1549       6.100695547339e-11       2.825663943161e-12       7.818773284153e-13       0.000000000000e+00       9.283341738005e-16       1.907082972071e-16       4.411319861749e-17 
 1550       6.064809601913e-11       2.838176426639e-12       7.302159054881e-13       0.000000000000e+00       9.258547267678e-16       1.884153453595e-16       4.425021993681e-17 
 1551       6.029445644468e-11       2.850379373456e-12       6.776137744082e-13       0.000000000000e+00       9.233831566621e-16       1.861176706504e-16       4.438173795735e-17 
 1552       5.994612223492e-11       2.862265407339e-12       6.240967492156e-13       0.000000000000e+00       9.209194281700e-16       1.838151328048e-16       4.450776263831e-17 
 1553       5.960317922682e-11       2.873827118885e-12       5.696907897354e-13       0.000000000000e+00       9.184635055950e-16       1.815075908321e-16       4.462830407514e-17 
 1554       5.926571360994e-11       2.885057065513e-12       5.144220018193e-13       0.000000000000e+00       9.160153528573e-16       1.791949030254e-16       4.474337249981e-17 
 1555       5.893381192698e-11       2.895947771411e-12       4.583166375864e-13       0.000000000000e+00       9.135749334924e-16       1.768769269598e-16       4.485297828105e-17 
 1556       5.860756107422e-11       2.906491727483e-12       4.014010956646e-13       0.000000000000e+00       9.111422106508e-16       1.745535194919e-16       4.495713192467e-17 
 1557       5.828704830211e-11       2.916681391304e-12       3.437019214317e-13       0.000000000000e+00       9.087171470971e-16       1.722245367578e-16       4.505584407375e-17 
 1558       5.797234527738e-11       2.926510300692e-12       2.852459192302e-13       0.000000000000e+00       9.062997082018e-16       1.698899709545e-16       4.514912796228e-17 
 1559       5.766346010471e-11       2.935976425982e-12       2.260604896795e-13       0.000000000000e+00       9.038898709492e-16       1.675503620891e-16       4.523700680047e-17 
 1560       5.736038485563e-11       2.945078849127e-12       1.661732960107e-13       0.000000000000e+00       9.014876150127e-16       1.652063900928e-16       4.531950645927e-17 
 1561       5.706311146573e-11       2.953816652932e-12       1.056121526268e-13       0.000000000000e+00       8.990929197690e-16       1.628587383957e-16       4.539665302376e-17 
 1562       5.677163173438e-11       2.962188921059e-12       4.440502534981e-14       0.000000000000e+00       8.967057642979e-16       1.605080939322e-16       4.546847279353e-17 
 1563       5.648593732448e-11       2.970194738030e-12      -1.741996833334e-14       0.000000000000e+00       8.943261273816e-16       1.581551471470e-16       4.553499228308e-17 
 1564       5.620601976220e-11       2.977833189232e-12      -7.983455902350e-14       0.000000000000e+00       8.919539875037e-16       1.558005920000e-16       4.559623822218e-17 
 1565       5.593187043666e-11       2.985103360921e-12      -1.428103251629e-13       0.000000000000e+00       8.895893228491e-16       1.534451259727e-16       4.565223755628e-17 
 1566       5.566348059971e-11       2.992004340228e-12      -2.063186927883e-13       0.000000000000e+00       8.872321113031e-16       1.510894500731e-16       4.570301744690e-17 
 1567       5.540084136561e-11       2.998535215159e-12      -2.703309352845e-13       0.000000000000e+00       8.848823304511e-16       1.487342688417e-16       4.574860527199e-17 
 1568       5.514394371081e-11       3.004695074607e-12      -3.348181731375e-13       0.000000000000e+00       8.825399575775e-16       1.463802903570e-16       4.578902862635e-17 
 1569       5.489277847366e-11       3.010483008348e-12      -3.997513736881e-13       0.000000000000e+00       8.802049696656e-16       1.440282262410e-16       4.582431532197e-17 
 1570       5.464733635411e-11       3.015898107050e-12      -4.651013508847e-13       0.000000000000e+00       8.778773433967e-16       1.416787916648e-16       4.585449338848e-17 
 1571       5.440760791347e-11       3.020939462279e-12      -5.308387650372e-13       0.000000000000e+00       8.755570551497e-16       1.393327053545e-16       4.587959107348e-17 
 1572       5.417358357414e-11       3.025606166497e-12      -5.969341225699e-13       0.000000000000e+00       8.732440810002e-16       1.369906895962e-16       4.589963684296e-17 
 1573       5.394525361933e-11       3.029897313074e-12      -6.633577757750e-13       0.000000000000e+00       8.709383967203e-16       1.346534702423e-16       4.591465938167e-17 
 1574       5.372260819277e-11       3.033811996287e-12      -7.300799225659e-13       0.000000000000e+00       8.686399777777e-16       1.323217767164e-16       4.592468759353e-17 
 1575       5.350563729848e-11       3.037349311325e-12      -7.970706062306e-13       0.000000000000e+00       8.663487993351e-16       1.299963420194e-16       4.592975060197e-17 
 1576       5.329433080046e-11       3.040508354297e-12      -8.642997151849e-13       0.000000000000e+00       8.640648362497e-16       1.276779027349e-16       4.592987775036e-17 
 1577       5.308867842245e-11       3.043288222231e-12      -9.317369827256e-13       0.000000000000e+00       8.617880630727e-16       1.253671990348e-16       4.592509860239e-17 
 1578       5.288866974763e-11       3.045688013084e-12      -9.993519867843e-13       0.000000000000e+00       8.595184540485e-16       1.230649746848e-16       4.591544294244e-17 
 1579       5.269429421836e-11       3.047706825741e-12      -1.067114149680e-12       0.000000000000e+00       8.572559831142e-16       1.207719770504e-16       4.590094077599e-17 
 1580       5.250554113593e-11       3.049343760024e-12      -1.134992737873e-12       0.000000000000e+00       8.550006238989e-16       1.184889571017e-16       4.588162232997e-17 
 1581       5.232239966026e-11       3.050597916693e-12      -1.202956861719e-12       0.000000000000e+00       8.527523497232e-16       1.162166694199e-16       4.585751805318e-17 
 1582       5.214485880963e-11       3.051468397452e-12      -1.270975475220e-12       0.000000000000e+00       8.505111335987e-16       1.139558722023e-16       4.582865861668e-17 
 1583       5.197290746043e-11       3.051954304953e-12      -1.339017375779e-12       0.000000000000e+00       8.482769482271e-16       1.117073272681e-16       4.579507491413e-17 
 1584       5.180653434687e-11       3.052054742800e-12      -1.407051203954e-12       0.000000000000e+00       8.460497659999e-16       1.094718000638e-16       4.575679806225e-17 
 1585       5.164572806072e-11       3.051768815556e-12      -1.475045443212e-12       0.000000000000e+00       8.438295589976e-16       1.072500596693e-16       4.571385940113e-17 
 1586       5.149047705103e-11       3.051095628742e-12      -1.542968419679e-12       0.000000000000e+00       8.416162989891e-16       1.050428788027e-16       4.566629049467e-17 
 1587       5.134076962387e-11       3.050034288847e-12      -1.610788301897e-12       0.000000000000e+00       8.394099574312e-16       1.028510338267e-16       4.561412313094e-17 
 1588       5.119659394205e-11       3.048583903329e-12      -1.678473100573e-12       0.000000000000e+00       8.372105054681e-16       1.006753047536e-16       4.555738932260e-17 
 1589       5.105793802484e-11       3.046743580619e-12      -1.745990668339e-12       0.000000000000e+00       8.350179139306e-16       9.851647525127e-17       4.549612130723e-17 
 1590       5.092478974771e-11       3.044512430130e-12      -1.813308699499e-12       0.000000000000e+00       8.328321533353e-16       9.637533264848e-17       4.543035154777e-17 
 1591       5.079713684208e-11       3.041889562254e-12      -1.880394729784e-12       0.000000000000e+00       8.306531938846e-16       9.425266794066e-17       4.536011273288e-17 
 1592       5.067496689500e-11       3.038874088373e-12      -1.947216136107e-12       0.000000000000e+00       8.284810054655e-16       9.214927579543e-17       4.528543777733e-17 
 1593       5.055826734892e-11       3.035465120861e-12      -2.013740136315e-12       0.000000000000e+00       8.263155576496e-16       9.006595455817e-17       4.520635982240e-17 
 1594       5.044702550140e-11       3.031661773087e-12      -2.079933788944e-12       0.000000000000e+00       8.241568196917e-16       8.800350625769e-17       4.512291223623e-17 
 1595       5.034122850486e-11       3.027463159420e-12      -2.145763992968e-12       0.000000000000e+00       8.220047605299e-16       8.596273661174e-17       4.503512861426e-17 
 1596       5.024086336625e-11       3.022868395236e-12      -2.211197487559e-12       0.000000000000e+00       8.198593487849e-16       8.394445503264e-17       4.494304277958e-17 
 1597       5.014590738122e-11       3.017877468200e-12      -2.276203531417e-12       0.000000000000e+00       8.177205552222e-16       8.194937056977e-17       4.484668883836e-17 
 1598       5.005629934092e-11       3.012493860856e-12      -2.340761968130e-12       0.000000000000e+00       8.155883601672e-16       7.997777868324e-17       4.474610134590e-17 
 1599       4.997196806087e-11       3.006721952066e-12      -2.404855234208e-12       0.000000000000e+00       8.134627461571e-16       7.802987161210e-17       4.464131514289e-17 
 1600       4.989284192195e-11       3.000566147966e-12      -2.468465686082e-12       0.000000000000e+00       8.113436954833e-16       7.610584217770e-17       4.453236530087e-17 
 1601       4.981884886965e-11       2.994030881999e-12      -2.531575599986e-12       0.000000000000e+00       8.092311901911e-16       7.420588378443e-17       4.441928712263e-17 
 1602       4.974991641336e-11       2.987120614970e-12      -2.594167171834e-12       0.000000000000e+00       8.071252120788e-16       7.233019042042e-17       4.430211614262e-17 
 1603       4.968597162569e-11       2.979839835085e-12      -2.656222517102e-12       0.000000000000e+00       8.050257426979e-16       7.047895665822e-17       4.418088812730e-17 
 1604       4.962694114167e-11       2.972193058000e-12      -2.717723670705e-12       0.000000000000e+00       8.029327633519e-16       6.865237765550e-17       4.405563907557e-17 
